Product_Id,Product_Name,Product_Category,Product_Price,Product_Currency,EAN,Color,Size,Availability,Internal_ID
761,Portable Fan,Books & Stationery,437,USD,1.62E+12,Green,50x70 cm,out_of_stock,76
762,Ultra Thermostat Stove Lamp,Beauty & Personal Care,758,USD,1.93E+12,SteelBlue,L,in_stock,45
763,Rechargeable Headphones Portable Wireless,Home & Kitchen,330,USD,9.49E+12,MediumSlateBlue,Large,in_stock,69
764,Rechargeable Fan Scooter Trimmer Sense,Office Supplies,437,USD,7.25E+12,Aqua,XS,limited_stock,72
765,Digital Toaster Scanner Fast Edge Portable,Headphones & Earbuds,160,USD,1.37E+12,DarkViolet,XXL,discontinued,25
766,Clean Kettle Portable One,Skincare,338,USD,5.58E+12,DeepPink,S,discontinued,30
767,Silent Thermostat Drone Heater,Kids' Clothing,835,USD,5.27E+11,IndianRed,Large,discontinued,35
768,Toaster Clock Monitor,Skincare,787,USD,9.50E+12,Violet,50x70 cm,in_stock,79
769,Advanced Headphones Charger X Fast,Furniture,748,USD,1.93E+12,Turquoise,15x20 cm,backorder,96
770,Eco Brush Edge,Smartwatches,339,USD,8.71E+12,Linen,Medium,pre_order,41
771,Compact Scanner Tablet Radio Clean Plus Sense,Smartphones,349,USD,5.55E+12,RoyalBlue,Small,limited_stock,89
772,Trimmer Stove,Home Decor,434,USD,8.39E+12,MistyRose,S,limited_stock,73
773,Automatic Monitor Brush Monitor 360 Lite,Cleaning Supplies,228,USD,8.56E+12,Wheat,8x10 in,out_of_stock,20
774,Ultra Bicycle Microphone,Makeup,532,USD,3.64E+12,Olive,L,pre_order,52
775,Projector,Beauty & Personal Care,625,USD,2.53E+12,DarkOrange,5x7 in,out_of_stock,40
776,Mini Grill Grill Scale Max Premium,Team Sports,604,USD,2.03E+12,Red,XS,out_of_stock,22
777,Eco Headphones Premium,Shoes & Footwear,882,USD,7.30E+12,MistyRose,5x7 in,in_stock,37
778,Fast Fan Monitor Toaster Pro Rechargeable Edge,Kitchen Appliances,237,USD,6.14E+12,Turquoise,L,discontinued,58
779,Wireless Iron Thermostat Premium Eco,Fitness Equipment,567,USD,9.80E+12,Sienna,8x10 in,in_stock,38
780,Premium Router Sense Digital 360,Men's Clothing,600,USD,3.23E+12,SpringGreen,5x7 in,discontinued,3
781,Automatic Radio Mixer X,Skincare,625,USD,4.46E+12,Aquamarine,M,discontinued,25
782,Mini Grill Phone Smart Mini,Fragrances,565,USD,5.66E+12,SeaGreen,XXL,backorder,16
783,Silent Watch Tablet Printer X Digital Max,Kids' Clothing,292,USD,5.20E+12,MediumSpringGreen,S,pre_order,85
784,Smart Freezer One,Haircare,273,USD,8.77E+12,Plum,XL,limited_stock,55
785,Clean Dock Edge,Home Decor,970,USD,9.35E+11,OrangeRed,S,limited_stock,76
786,Tablet,Grooming Tools,347,USD,3.62E+11,LightSlateGray,5x7 in,in_stock,80
787,Smart Speakerphone Smart Eco,"Accessories (Bags, Hats, Belts)",14,USD,6.31E+12,GhostWhite,Large,limited_stock,57
788,Smart Keyboard Portable Touch,Grooming Tools,589,USD,5.30E+12,MediumSeaGreen,30x40 cm,limited_stock,59
789,Scanner Tablet Radio,Kitchen Appliances,292,USD,6.84E+12,Beige,Medium,backorder,64
790,Pro Tablet,Haircare,505,USD,3.21E+12,Black,S,pre_order,8
791,Advanced Radio Bicycle Cooler,Camping & Hiking,555,USD,1.69E+12,RosyBrown,S,out_of_stock,3
792,Eco Scooter Scale Cooler Sense Air Clean,Fishing & Hunting,400,USD,3.99E+11,LavenderBlush,15x20 cm,out_of_stock,41
793,Rechargeable Scooter Scale Cooler Automatic Plus 360,Cameras & Accessories,505,USD,1.75E+12,DarkGray,5x7 in,pre_order,12
794,Iron Toaster Projector,Clothing & Apparel,61,USD,6.23E+12,SlateBlue,5x7 in,discontinued,88
795,Keyboard,Cameras & Accessories,298,USD,3.22E+12,Gainsboro,50x70 cm,backorder,31
796,Mini Drone Heater Scanner One Wireless,Fishing & Hunting,234,USD,8.19E+12,Lavender,10x10 cm,out_of_stock,94
797,Mini Lock Camera,Camping & Hiking,171,USD,5.93E+12,LemonChiffon,8x10 in,in_stock,47
798,Smart Dock Ultra,Women's Clothing,528,USD,2.72E+12,LightSlateGray,Medium,backorder,33
799,Fridge Mouse Monitor,Cleaning Supplies,46,USD,9.60E+12,GhostWhite,XS,pre_order,21
800,Premium Shaver Premium Premium Fast,Cleaning Supplies,482,USD,5.12E+12,NavajoWhite,Extra Large,pre_order,45
801,Portable Watch Portable Edge,Laptops & Computers,47,USD,6.81E+12,AntiqueWhite,XL,backorder,40
802,Printer,Sports & Outdoors,135,USD,9.66E+12,HotPink,Medium,limited_stock,50
803,Digital Fan Iron Cooker,Team Sports,128,USD,4.77E+12,PaleGreen,8x10 in,in_stock,11
804,Silent Router Scanner Max Touch,Home Decor,22,USD,3.10E+12,Aquamarine,5x7 in,backorder,85
805,Portable Headphones Fast Smart Touch,Team Sports,525,USD,9.56E+12,BurlyWood,XXL,out_of_stock,93
806,Mini Treadmill X X,Headphones & Earbuds,51,USD,4.07E+12,Cyan,M,out_of_stock,17
807,Digital Heater Mixer Shaver,Office Supplies,679,USD,9.50E+12,LightSlateGray,5x7 in,backorder,75
808,Digital Cooler Lite,Kitchen Appliances,957,USD,7.52E+12,Aqua,8x10 in,backorder,93
809,Rechargeable Cooker Ultra Silent,Furniture,840,USD,5.72E+12,MistyRose,15x20 cm,limited_stock,7
810,Printer,Books & Stationery,652,USD,5.96E+12,LawnGreen,30x40 cm,backorder,80
811,Scale Toaster,Office Supplies,792,USD,7.32E+12,BurlyWood,Large,in_stock,83
812,Premium Kettle Silent Advanced,Smartphones,216,USD,7.17E+12,Cornsilk,XS,out_of_stock,74
813,Fan Cooler Vacuum,Haircare,259,USD,8.78E+12,OldLace,10x10 cm,pre_order,68
814,Blender,Skincare,866,USD,8.14E+12,CornflowerBlue,Small,pre_order,47
815,Wireless Light Eco Portable,Makeup,186,USD,6.67E+12,WhiteSmoke,30x40 cm,in_stock,16
816,Smart Heater Thermostat,Men's Clothing,1,USD,5.53E+12,MediumSlateBlue,Large,discontinued,11
817,Scooter,Automotive,103,USD,6.69E+12,DarkSeaGreen,8x10 in,pre_order,41
818,Headphones,Books & Stationery,433,USD,6.82E+12,White,8x10 in,out_of_stock,18
819,Blender Toaster Camera,Books & Stationery,915,USD,7.14E+12,DarkGoldenRod,8x10 in,limited_stock,24
820,Portable Radio Bicycle Cooler,Makeup,550,USD,6.36E+11,MintCream,Medium,pre_order,29
821,Pro Oven,Women's Clothing,255,USD,3.03E+12,MediumSpringGreen,50x70 cm,discontinued,31
822,Mixer,Makeup,896,USD,8.00E+12,LightYellow,L,limited_stock,10
823,Portable Microphone Camera Eco,Home Decor,537,USD,9.95E+12,LightSeaGreen,Large,out_of_stock,62
824,Silent Camera Heater Webcam One Silent Smart,Camping & Hiking,362,USD,9.26E+12,HotPink,S,out_of_stock,39
825,Compact Vacuum Shaver,Home & Kitchen,801,USD,2.86E+12,MidnightBlue,S,backorder,96
826,Mini Webcam Scooter Compact,Team Sports,776,USD,4.95E+12,MistyRose,S,discontinued,63
827,Smart Speakerphone 360,Cleaning Supplies,400,USD,2.24E+11,PaleVioletRed,XL,discontinued,88
828,Advanced Kettle Brush Fan,Sports & Outdoors,179,USD,2.77E+12,Khaki,XXL,in_stock,54
829,Automatic Scanner Monitor Treadmill Prime X Pro,Home & Kitchen,506,USD,3.15E+12,RosyBrown,XS,limited_stock,14
830,Grill Brush Watch,Men's Clothing,930,USD,4.48E+12,SpringGreen,Extra Large,discontinued,10
831,Smart Heater Clean Rechargeable Smart,Team Sports,612,USD,6.08E+12,PeachPuff,10x10 cm,in_stock,26
832,Premium Blender Automatic Air,Clothing & Apparel,351,USD,9.01E+12,GreenYellow,XL,out_of_stock,86
833,Grill,Smartwatches,163,USD,9.14E+12,LawnGreen,15x20 cm,in_stock,8
834,Mini Radio Stove Shaver,"Accessories (Bags, Hats, Belts)",276,USD,8.87E+12,Crimson,15x20 cm,backorder,86
835,Wireless Lock One,Home Decor,887,USD,3.29E+12,PowderBlue,100x200 mm,in_stock,96
836,Ultra Keyboard Toaster Monitor X,Skincare,720,USD,6.99E+12,LightPink,15x20 cm,limited_stock,25
837,Dock Speaker Phone,Grooming Tools,357,USD,8.94E+12,DarkGray,XXL,backorder,19
838,Smart Projector Mini,Haircare,274,USD,7.68E+12,DarkOrchid,M,out_of_stock,46
839,Smart Radio Bicycle Cooler,Men's Clothing,856,USD,6.42E+12,Navy,Extra Large,pre_order,25
840,Mini Webcam Projector Lock Smart Prime,Cycling,130,USD,8.82E+12,FireBrick,M,discontinued,45
841,Premium Mouse Mouse Router Advanced One Air,Cycling,484,USD,8.22E+12,Beige,10x10 cm,in_stock,18
842,Shaver,Smartphones,763,USD,6.51E+12,Cornsilk,10x10 cm,backorder,8
843,Rechargeable Fan Pro,Kitchen Appliances,114,USD,3.71E+12,LightGreen,Extra Large,limited_stock,45
844,Compact Fan Clock Camera Plus Sense,Fragrances,84,USD,6.96E+12,Tomato,L,limited_stock,36
845,Rechargeable Phone Automatic Sense Wireless,Bedding & Bath,545,USD,22337893230,Cornsilk,Extra Large,backorder,16
846,Advanced Printer Fan Shaver Compact Touch Clean,Office Supplies,519,USD,7.09E+12,PowderBlue,12x18 in,limited_stock,75
847,Compact Iron Drone Portable,Health & Wellness,964,USD,5.55E+12,FloralWhite,S,discontinued,19
848,Oven,Furniture,578,USD,3.87E+12,Bisque,M,in_stock,61
849,Compact Brush,Kids' Clothing,41,USD,9.18E+11,LightSeaGreen,L,limited_stock,90
850,Charger,Headphones & Earbuds,971,USD,4.42E+12,Silver,10x10 cm,pre_order,27
851,Freezer Phone,Shoes & Footwear,622,USD,8.09E+12,DarkBlue,15x20 cm,in_stock,27
852,Smart Keyboard Plus,Fitness Equipment,606,USD,3.87E+12,Pink,8x10 in,limited_stock,42
853,Freezer Mixer Lock,Smartwatches,766,USD,4.86E+12,Chartreuse,50x70 cm,pre_order,72
854,Portable Mixer Lamp Automatic,Cycling,305,USD,6.23E+12,Coral,100x200 mm,out_of_stock,10
855,Pro Oven Mouse Cooler Go,Cleaning Supplies,140,USD,8.82E+12,PeachPuff,15x20 cm,out_of_stock,79
856,Smart Vacuum X,Clothing & Apparel,518,USD,4.25E+12,LightCoral,5x7 in,in_stock,34
857,Compact Camera Bicycle Speakerphone,Smartwatches,922,USD,5.66E+12,DarkSlateBlue,XS,backorder,33
858,Mini Lamp Speakerphone Headphones Automatic Compact Ultra,Makeup,921,USD,5.42E+12,Brown,100x200 mm,backorder,40
859,Blender Cooker,Fishing & Hunting,908,USD,3.70E+12,MediumSlateBlue,12x18 in,pre_order,13
860,Digital Camera Rechargeable Sense Digital,Books & Stationery,97,USD,82541087948,DeepPink,10x10 cm,discontinued,89
861,Silent Iron Rechargeable Fast Plus,Cameras & Accessories,662,USD,9.74E+12,DarkGray,50x70 cm,in_stock,52
862,Portable Drone Portable,Skincare,451,USD,4.52E+12,SaddleBrown,50x70 cm,out_of_stock,92
863,Charger Lamp,Health & Wellness,940,USD,1.23E+11,Cornsilk,100x200 mm,pre_order,13
864,Premium Router,Haircare,291,USD,7.39E+12,SaddleBrown,Extra Large,in_stock,65
865,Wireless Toaster,Shoes & Footwear,990,USD,4.47E+12,Sienna,8x10 in,in_stock,12
866,Advanced Fan Cooler Vacuum Smart,Clothing & Apparel,766,USD,7.23E+12,SteelBlue,XXL,backorder,59
867,Portable Printer Charger Brush 360,Furniture,622,USD,1.32E+12,Chocolate,Small,pre_order,79
868,Compact Printer Charger Brush Fast,Home Decor,646,USD,6.44E+12,MediumSlateBlue,Large,limited_stock,21
869,Advanced Scanner Keyboard Monitor Premium,Health & Wellness,336,USD,2.60E+12,RoyalBlue,30x40 cm,in_stock,17
870,Smart Mixer Vacuum,Cameras & Accessories,184,USD,9.99E+12,LightSteelBlue,M,discontinued,23
871,Rechargeable Projector,Office Supplies,43,USD,9.42E+11,Brown,5x7 in,limited_stock,46
872,Lock Charger,Beauty & Personal Care,284,USD,2.93E+12,SaddleBrown,100x200 mm,discontinued,68
873,Rechargeable Router Lamp Compact Eco Plus,Fishing & Hunting,889,USD,5.24E+12,PaleGoldenRod,50x70 cm,discontinued,63
874,Smart Fridge Camera Mini,Office Supplies,827,USD,1.26E+11,SlateBlue,Small,in_stock,55
875,Automatic Cooker Cooler Edge Advanced,Skincare,223,USD,2.90E+11,Ivory,M,limited_stock,11
876,Silent Drone Thermostat Headphones,Smartwatches,223,USD,6.09E+12,Turquoise,10x10 cm,backorder,70
877,Premium Scooter Eco Fast,Grooming Tools,471,USD,4.79E+12,SteelBlue,100x200 mm,backorder,2
878,Portable Keyboard Silent Fast,Books & Stationery,896,USD,5.77E+12,Navy,30x40 cm,discontinued,98
879,Advanced Tablet Cooler Fridge Plus Smart Mini,Health & Wellness,523,USD,6.50E+12,BlanchedAlmond,Large,pre_order,17
880,Smart Brush Fridge Drone Smart,Office Supplies,893,USD,6.72E+12,Tomato,XL,discontinued,13
881,Digital Mixer Treadmill Sense Touch Edge,Home Decor,803,USD,1.20E+12,SteelBlue,100x200 mm,pre_order,6
882,Wireless Router Freezer Webcam Rechargeable,Furniture,673,USD,1.34E+12,DarkOrange,Large,in_stock,50
883,Advanced Fan Cooler Vacuum,Team Sports,568,USD,1.55E+12,Blue,L,in_stock,77
884,Eco Thermostat Oven Advanced Edge,Furniture,346,USD,2.16E+12,PaleTurquoise,12x18 in,out_of_stock,73
885,Lamp Grill,"Accessories (Bags, Hats, Belts)",120,USD,2.81E+12,DarkTurquoise,Large,backorder,35
886,Pro Keyboard,"Accessories (Bags, Hats, Belts)",587,USD,7.91E+12,SlateGray,100x200 mm,backorder,43
887,Portable Lock Charger,Sports & Outdoors,311,USD,3.49E+12,Azure,Extra Large,discontinued,94
888,Fast Thermostat Drone Heater Plus One,Team Sports,625,USD,4.60E+12,Magenta,Medium,limited_stock,13
889,Rechargeable Watch,Fragrances,976,USD,5.99E+12,Crimson,12x18 in,backorder,86
890,Oven Trimmer,Fitness Equipment,984,USD,9.39E+12,MistyRose,8x10 in,backorder,52
891,Automatic Cooler Printer Speaker,Laptops & Computers,288,USD,6.48E+11,Green,Small,out_of_stock,67
892,Smart Light Premium Compact Premium,Cycling,230,USD,9.53E+12,LightBlue,Medium,pre_order,26
893,Blender Toaster Camera,Fishing & Hunting,786,USD,7.30E+12,PaleVioletRed,30x40 cm,in_stock,87
894,Smart Mouse Lamp Pro,Beauty & Personal Care,735,USD,9.36E+12,LemonChiffon,Large,backorder,96
895,Advanced Webcam Projector Oven,Kids' Clothing,507,USD,2.70E+12,DarkGoldenRod,Extra Large,pre_order,34
896,Projector Speaker Treadmill,Fishing & Hunting,991,USD,8.07E+12,Silver,12x18 in,backorder,66
897,Fast Fridge Cooker Max Fast,Beauty & Personal Care,883,USD,1.99E+12,DarkGoldenRod,XL,out_of_stock,32
898,Ultra Phone Rechargeable Wireless Wireless,Sports & Outdoors,310,USD,1.66E+12,LightPink,10x10 cm,backorder,12
899,Smart Drone Speaker Speaker Air Smart Clean,Grooming Tools,105,USD,4.79E+12,HoneyDew,XXL,out_of_stock,45
900,Fast Webcam Projector Lock Rechargeable,Toys & Games,448,USD,5.61E+12,CornflowerBlue,30x40 cm,backorder,94
901,Pro Mixer Lamp Rechargeable,Cleaning Supplies,310,USD,7.12E+12,Chocolate,10x10 cm,pre_order,70
902,Fast Printer Fan Shaver Sense One,Beauty & Personal Care,999,USD,2.13E+11,DeepPink,Extra Large,backorder,40
903,Eco Fan Plus,Camping & Hiking,127,USD,4.48E+12,Cornsilk,S,pre_order,13
904,Wireless Mixer Vacuum Plus Eco,Men's Clothing,257,USD,9.03E+12,Lavender,L,discontinued,16
905,Stove Iron,Shoes & Footwear,914,USD,5.46E+12,BlanchedAlmond,100x200 mm,in_stock,13
906,Automatic Lock Thermostat Premium Clean Rechargeable,Health & Wellness,890,USD,8.02E+12,Brown,12x18 in,limited_stock,32
907,Advanced Watch 360 Clean,Grooming Tools,11,USD,4.40E+12,DarkBlue,XXL,backorder,38
908,Premium Printer Wireless,Makeup,73,USD,3.81E+12,Sienna,Medium,limited_stock,29
909,Eco Lock,Clothing & Apparel,627,USD,7.78E+12,MediumPurple,XXL,in_stock,9
910,Rechargeable Mixer Bicycle Fridge Pro,Smartwatches,372,USD,1.96E+12,LightGray,50x70 cm,in_stock,15
911,Clock Lock,"Accessories (Bags, Hats, Belts)",54,USD,6.64E+12,RoyalBlue,50x70 cm,out_of_stock,65
912,Silent Oven Smart,Smartwatches,37,USD,1.19E+11,Ivory,Small,backorder,11
913,Compact Mixer Lamp Digital Eco Eco,Kitchen Appliances,603,USD,2.39E+11,DeepPink,15x20 cm,limited_stock,50
914,Fan Drone Monitor,Grooming Tools,795,USD,3.07E+12,SteelBlue,S,pre_order,87
915,Mini Fan Edge,Camping & Hiking,373,USD,5.91E+12,DarkGreen,XXL,discontinued,49
916,Webcam Webcam Stove,Clothing & Apparel,893,USD,5.31E+12,SpringGreen,L,backorder,62
917,Smart Scooter Eco Eco Advanced,Camping & Hiking,108,USD,2.36E+12,Lime,100x200 mm,backorder,24
918,Fast Scooter Scale Cooler Prime Silent,Headphones & Earbuds,77,USD,7.68E+12,DarkSlateBlue,Small,in_stock,36
919,Portable Microphone Treadmill Oven Silent,Smartwatches,408,USD,1.89E+12,Brown,10x10 cm,pre_order,9
920,Dock Dock Trimmer,Cameras & Accessories,222,USD,3.62E+12,CadetBlue,Large,discontinued,72
921,Radio Stove Shaver,Automotive,392,USD,4.28E+12,Yellow,L,discontinued,27
922,Scale,Camping & Hiking,812,USD,8.64E+11,Silver,100x200 mm,in_stock,2
923,Ultra Speaker Tablet Headphones,Fishing & Hunting,152,USD,2.88E+12,LimeGreen,50x70 cm,pre_order,27
924,Powerbank,Office Supplies,112,USD,5.93E+12,LightSteelBlue,Small,discontinued,23
925,Pro Mixer Drone Fan Fast,Cleaning Supplies,892,USD,2.75E+12,MintCream,Extra Large,in_stock,95
926,Rechargeable Lock,Fishing & Hunting,555,USD,3.27E+12,SpringGreen,M,limited_stock,43
927,Advanced Phone Max Air 360,Fishing & Hunting,297,USD,8.43E+12,Aquamarine,S,backorder,16
928,Fast Cooler Treadmill Air Digital Portable,Fragrances,979,USD,7.34E+11,Chartreuse,50x70 cm,out_of_stock,48
929,Freezer Powerbank Watch,Grooming Tools,553,USD,5.08E+12,Chocolate,S,backorder,77
930,Ultra Vacuum Fan Edge,Skincare,704,USD,7.75E+12,MediumBlue,10x10 cm,out_of_stock,40
931,Stove Monitor Tablet,Grooming Tools,417,USD,7.97E+12,Thistle,10x10 cm,in_stock,34
932,Pro Charger Monitor Brush,Cameras & Accessories,627,USD,8.55E+12,AliceBlue,Small,discontinued,1
933,Dock Speaker Phone,Grooming Tools,719,USD,7.73E+12,GreenYellow,XL,limited_stock,32
934,Clean Dock Eco Max,Shoes & Footwear,810,USD,9.78E+12,Orchid,15x20 cm,limited_stock,57
935,Automatic Microphone Camera Edge Fast,Bedding & Bath,256,USD,5.72E+12,Peru,15x20 cm,backorder,2
936,Compact Freezer Mixer,Kitchen Appliances,697,USD,7.57E+12,Linen,Small,backorder,15
937,Mini Bicycle Air Silent Fast,Fragrances,453,USD,7.96E+12,IndianRed,10x10 cm,backorder,72
938,Rechargeable Cooler Treadmill Wireless Go,Fragrances,498,USD,3.19E+12,HotPink,XL,limited_stock,85
939,Digital Dock Freezer Projector Mini One Mini,Cycling,158,USD,3.49E+12,LightPink,8x10 in,backorder,23
940,Printer Lock Thermostat,Home & Kitchen,658,USD,4.85E+12,Purple,100x200 mm,in_stock,23
941,Smart Headphones Stove,Clothing & Apparel,456,USD,7.59E+12,LightSkyBlue,Large,limited_stock,19
942,Automatic Printer Webcam Touch Air,Smartwatches,237,USD,9.92E+12,DarkSeaGreen,Medium,in_stock,63
943,Clean Vacuum Router Toaster Compact Sense,Fishing & Hunting,789,USD,2.91E+12,DarkOliveGreen,Small,pre_order,6
944,Clean Webcam Toaster 360,Furniture,189,USD,1.24E+12,Lavender,Small,discontinued,23
945,Trimmer Webcam Heater,Kids' Clothing,319,USD,5.41E+12,LightGreen,30x40 cm,backorder,6
946,Clean Grill Grill Mini Mini,Haircare,500,USD,8.65E+12,DarkViolet,L,pre_order,81
947,Wireless Blender,Home & Kitchen,909,USD,6.13E+12,PaleVioletRed,8x10 in,discontinued,51
948,Ultra Kettle Brush Fan Ultra Plus Rechargeable,Smartphones,65,USD,1.76E+12,SpringGreen,M,in_stock,74
949,Keyboard Freezer,Sports & Outdoors,256,USD,4.99E+12,Black,15x20 cm,limited_stock,1
950,Premium Light Headphones Tablet,Automotive,310,USD,1.35E+12,PowderBlue,30x40 cm,out_of_stock,84
951,Rechargeable Projector Air 360 Lite,Grooming Tools,958,USD,3.22E+12,Cyan,L,backorder,13
952,Blender Blender,Headphones & Earbuds,543,USD,2.93E+12,Cornsilk,Medium,discontinued,93
953,Radio Iron,Home Decor,688,USD,5.65E+11,BurlyWood,S,pre_order,75
954,Smart Monitor Brush Monitor Fast Premium,Camping & Hiking,74,USD,4.13E+12,ForestGreen,Large,in_stock,16
955,Smart Blender Treadmill Tablet Pro Silent Edge,Kids' Clothing,670,USD,5.69E+12,Ivory,10x10 cm,limited_stock,94
956,Smart Projector Ultra,Beauty & Personal Care,466,USD,5.42E+12,LemonChiffon,100x200 mm,backorder,15
957,Premium Heater Keyboard,Cleaning Supplies,807,USD,7.23E+12,Coral,15x20 cm,limited_stock,13
958,Smart Scooter Bicycle Oven Smart,Home & Kitchen,540,USD,4.27E+11,DodgerBlue,XL,in_stock,50
959,Rechargeable Trimmer Stove,Sports & Outdoors,893,USD,1.35E+12,DarkOrchid,5x7 in,in_stock,36
960,Premium Freezer Edge Portable X,Camping & Hiking,627,USD,2.96E+12,CornflowerBlue,Extra Large,limited_stock,18
961,Pro Speakerphone Mixer Air Touch,Grooming Tools,341,USD,7.00E+12,LightBlue,S,discontinued,71
962,Digital Camera Keyboard,Grooming Tools,406,USD,8.89E+12,Pink,Medium,in_stock,20
963,Clean Scooter Bicycle Oven Silent,Men's Clothing,337,USD,1.84E+12,IndianRed,15x20 cm,limited_stock,98
964,Silent Printer Rechargeable Prime Advanced,Books & Stationery,383,USD,5.74E+12,SlateGray,XXL,discontinued,41
965,Clean Printer Fan Smart,Laptops & Computers,235,USD,8.10E+12,Snow,XL,backorder,2
966,Wireless Projector Freezer Automatic Smart,Team Sports,544,USD,9.88E+12,IndianRed,15x20 cm,discontinued,61
967,Premium Mixer Vacuum X Clean,Women's Clothing,774,USD,5.64E+12,Lavender,30x40 cm,in_stock,4
968,Compact Keyboard Air Edge Go,Bedding & Bath,497,USD,5.42E+11,DarkSalmon,Extra Large,discontinued,26
969,Rechargeable Printer Fast,Fitness Equipment,53,USD,2.10E+12,AliceBlue,8x10 in,out_of_stock,84
970,Fast Treadmill Advanced Wireless,Cleaning Supplies,506,USD,2.23E+12,GhostWhite,100x200 mm,limited_stock,53
971,Smart Shaver Smart Sense Clean,Shoes & Footwear,272,USD,5.28E+12,CornflowerBlue,5x7 in,in_stock,95
972,Silent Treadmill Clean Rechargeable,Shoes & Footwear,709,USD,2.92E+12,SlateBlue,Small,out_of_stock,29
973,Microphone Lamp Speaker,Clothing & Apparel,14,USD,5.10E+12,MidnightBlue,10x10 cm,discontinued,6
974,Treadmill,Home & Kitchen,501,USD,6.69E+12,BlueViolet,Small,discontinued,29
975,Smart Microphone Cooler Silent Sense Advanced,Smartphones,760,USD,7.49E+12,PaleVioletRed,Extra Large,out_of_stock,14
976,Smart Scanner Drone Mini Prime Mini,Cycling,674,USD,9.38E+12,OldLace,S,out_of_stock,75
977,Clean Keyboard Toaster Monitor,Furniture,102,USD,8.78E+12,LightSkyBlue,12x18 in,discontinued,55
978,Rechargeable Cooker X,Fragrances,80,USD,5.40E+12,Lime,Small,backorder,46
979,Compact Fan Iron Cooker Go Mini,Smartphones,993,USD,3.25E+12,DarkTurquoise,100x200 mm,in_stock,28
980,Smart Watch Mini Silent Plus,Cleaning Supplies,93,USD,7.06E+12,Lime,Small,out_of_stock,48
981,Premium Router Lamp Eco Fast Advanced,Team Sports,648,USD,9.56E+12,DarkViolet,XL,backorder,84
982,Scale Clock,Camping & Hiking,249,USD,8.88E+12,MediumOrchid,XS,out_of_stock,79
983,Portable Scooter X Plus,Home Decor,453,USD,5.81E+12,Moccasin,100x200 mm,out_of_stock,95
984,Premium Camera Router Fan Max Compact Prime,Men's Clothing,897,USD,8.45E+12,LightGreen,15x20 cm,backorder,37
985,Premium Cooler Treadmill,Cycling,505,USD,9.16E+12,LavenderBlush,L,backorder,86
986,Advanced Stove Monitor Tablet,Cleaning Supplies,471,USD,8.92E+12,LightSlateGray,8x10 in,pre_order,58
987,Advanced Projector Compact Sense Mini,Toys & Games,179,USD,1.91E+12,Lavender,Large,backorder,66
988,Portable Webcam Stove Grill Edge Premium,Skincare,437,USD,1.78E+12,DarkOrange,XXL,out_of_stock,89
989,Blender Treadmill Tablet,Fitness Equipment,754,USD,1.56E+12,Linen,100x200 mm,discontinued,7
990,Advanced Heater Ultra Wireless Go,Books & Stationery,518,USD,9.09E+12,MediumAquaMarine,30x40 cm,in_stock,76
991,Pro Fan Wireless Prime,Furniture,622,USD,1.62E+12,DeepSkyBlue,XXL,discontinued,29
992,Compact Radio Light Fan Sense,Shoes & Footwear,944,USD,7.35E+12,LimeGreen,50x70 cm,backorder,1
993,Smart Radio,Home Decor,660,USD,3.85E+12,DarkMagenta,10x10 cm,pre_order,30
994,Portable Clock Drone Charger Clean Ultra,"Accessories (Bags, Hats, Belts)",562,USD,9.13E+12,LightSalmon,30x40 cm,in_stock,81
995,Compact Scale Headphones Sense Prime,Sports & Outdoors,537,USD,9.52E+12,RoyalBlue,M,in_stock,59
996,Silent Router Phone Portable Automatic,Toys & Games,903,USD,8.23E+12,MediumAquaMarine,XL,limited_stock,33
997,Digital Treadmill Clean Go,Toys & Games,8,USD,5.23E+11,PaleVioletRed,Medium,out_of_stock,9
998,Wireless Vacuum Shaver,Beauty & Personal Care,615,USD,1.89E+12,PaleVioletRed,Extra Large,pre_order,4
999,Portable Cooker Brush 360 Digital Mini,Men's Clothing,811,USD,1.68E+12,LightGreen,S,in_stock,65
1000,Smart Watch Edge Digital Sense,Kitchen Appliances,867,USD,8.70E+12,Gainsboro,50x70 cm,limited_stock,10
